"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"	"otu.104"	"otu.105"	"otu.106"
"sample.n41"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.10257343013821e-197	2.91623031522125e-10	2.10712978880428e-07	1.58899141923626e-08	0.00251953149894234	0.0116236203884218	0.0149774611006652	0.00903283458819064	0.0526869104013087	0.0242741715960591	0.0428721929692787	0.0328148082464488	0.115623146433023	0.0864081885600636	0.0912332981833208	0.108873835248963	0.110809996927334	0.079263557139813	0.0524373535848167	0.0691678491086199	0.022296157489904	0.0302635649584173	0.0153927439731049	0.00538256099804743	0.00053554579866639	0.0128606506765259	1.26161012918608e-09	0.00861134790042504	3.84440735138268e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72566799320273e-30	2.92246746879747e-13	0.0104576397437885	0.000697066804852701	3.84477569467281e-07	0.00111592526125386	0.0194035516562625	0.0350090833109697	0.012301615020783	0.0525895803158437	0.0345277081799289	0.0657570037558786	0.105775688458997	0.125095757065717	0.0771554010376058	0.101449847603724	0.106473193137556	0.0787397232342207	0.0473600578068341	0.055567480889119	0.0310996500443364	0.00463082404762102	0.016059830039262	0.00937587441027896	0.000133124600969293	1.38035427404135e-10	0.00922397788243378	2.30892685285078e-119	1.10758663020509e-08	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n43"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86322431643821e-63	3.73644508977867e-15	1.91737539565115e-06	0.000878770987513684	0.00988991738608052	0.000460417254242651	0.0119775656765259	0.0532123970507627	0.0315024235771896	0.0301372503782633	0.0595329706658428	0.0800925798352449	0.0779357594835054	0.0450071549627729	0.110452185401253	0.0791345896803845	0.115245259247729	0.0785480973591751	0.0557403448105777	0.0541691152855087	0.0159164561129262	0.03130133714906	0.0157312629962604	0.0218371589713256	0.0105697994499964	0.00938580352274621	1.37921985896067e-10	2.59296214949764e-19	0.00133946524179176	0	0	0	0	0	0	0	0	0	0	0
"sample.n44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44717001797871e-40	6.23377412560677e-15	8.17054224984995e-11	0.00100170511846824	0.000831723955331352	0.00336481527537092	0.000154290434443435	0.028562829745057	0.027794032709219	0.0317469553032319	0.0688355695051223	0.0411814182414868	0.0942302703988222	0.107358724591109	0.106194540484238	0.134079935889045	0.0974899177426052	0.0688347291916293	0.0571460908840329	0.0577355227706514	0.0152845928799351	0.0309654278997064	0.0104706705270423	0.00883972417976557	0.00789285610060527	2.95686477590824e-07	9.78417877144185e-10	9.6743911087258e-08	3.26268256380819e-06	0	0	0	0	0	0	0	0	0
"sample.n45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.18327228556271e-80	1.46406115572411e-14	3.25462875160624e-24	2.57061890984821e-08	0.0012690502114406	0.0226886347535898	8.48928641332167e-06	0.00843825761038518	0.0360879765981279	0.0212983799843472	0.0542770801006647	0.0494886393326426	0.0583795989203748	0.0689565762140371	0.0973544978246953	0.103290805845812	0.0992517873654166	0.115436287714096	0.0846138684703606	0.0558651434795367	0.0227555825269994	0.0398024977236846	0.0304089565550498	0.00268351266821425	1.37227849494115e-05	0.00549611223934874	0.0121875359292845	0.00994677663197136	2.0352235404116e-07	9.48389406338916e-161	0	0	0	0	0	0	0
"sample.n46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08132269977747e-31	7.37995882037151e-17	1.29069432189667e-10	0.00805724405440446	0.00946311564460584	0.015517004482591	0.0177560646786723	0.0480147920344364	0.0211405061425685	0.0192151801881488	0.0517538016192612	0.100275266503113	0.0802156655125995	0.130390105462009	0.0888610838712281	0.112902555833745	0.114429226319665	0.06456103226907	0.0565784799729788	0.0201919391770709	0.0148003826460167	0.00600566107058752	0.00311930496722977	0.00690293584707964	3.58404263340793e-07	0.00984829232722914	8.42356175367077e-10	4.23272958672958e-24	2.24215976674701e-17	0	0	0	0	0	0
"sample.n47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23116270177084e-34	1.29103649089202e-10	2.88607013199506e-05	0.00308274346709091	1.10831045177788e-06	0.000363328197082007	0.00637790902510339	0.0236722978444897	0.0194752859869458	0.0853924324741765	0.0659254434797946	0.105634437336183	0.100503414932794	0.139970860557941	0.123268933925347	0.061566310969137	0.063179850827237	0.0598780501893809	0.0551274997459357	0.0280023010142172	0.0227622539153103	0.0130731493258484	0.00522085873887997	0.0130950858105311	0.00439747336250858	1.09710589478876e-07	1.53250620887838e-17	2.20872446357491e-11	5.13721499763047e-13	0	0	0	0
"sample.n48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9087319251775e-69	2.22148929108708e-13	0.00998853733160056	1.57684037980469e-08	5.77664783346276e-05	0.019926680380196	0.00781454093403352	0.00291882188609136	0.0327035150401389	0.0473959159522711	0.0325546332877168	0.0953026384807077	0.11759173208692	0.100301591865393	0.099028229806473	0.0604723219562593	0.0497325808527722	0.0961944131557743	0.0667865681941407	0.0381296698847912	0.0398575229379093	0.049238390633716	0.022758076644146	0.000176622279125648	0.0107079011739528	0.000360449442004992	8.61011263820824e-07	2.53564100781843e-09	4.54978745255304e-37	0	0	0
"sample.n49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0112097732534e-34	1.48328566831751e-48	0.00112810259146506	5.42118073015259e-08	0.0140935414643468	0.0364390685965338	0.0271829958679144	0.0345256607681065	0.0401232554797978	0.052086013734754	0.050285269601952	0.0556281136805042	0.0478010491045833	0.085232618616042	0.107898644610226	0.117239596368221	0.112063870450269	0.0633470545499825	0.0436734187604837	0.0617345439163309	0.00991528496677737	0.0144987486884212	0.0173734676217049	0.00755690526730011	1.40542072998452e-06	2.32419721485832e-06	0.000168989956384537	7.43702768373238e-46	1.50814678340007e-09	0
"sample.n50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35522156258635e-53	9.74447266692167e-36	2.72422149013993e-05	1.52441948583141e-06	0.000147921402049072	1.79650992214484e-05	0.0348157573180445	0.00888566296890095	0.023574922685489	0.0391672204641395	0.0466424985672001	0.0623124804064334	0.123226343423982	0.0878440080278391	0.0831302682300271	0.0955420532984723	0.0734717995686612	0.0896662343139435	0.0372618033627091	0.0485094936532516	0.0599469690766265	0.0305607527299557	0.0231220653765191	0.020290578206777	0.000865756833999922	0.0073624381750477	0.00355105263140736	5.51875442532556e-05	6.62087378689581e-13
