"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"	"otu.104"	"otu.105"	"otu.106"
"sample.n41"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.98276206623482e-149	6.8988317020374e-65	6.00001129300863e-13	7.07893850610218e-34	0.00307855195547121	0.00106305941970251	0.0189178910903338	0.0121181216202311	0.000755286431503334	0.0359264418825318	0.0440154015995933	0.0983616502980055	0.085344503476633	0.122924523539428	0.0752056835677558	0.104053626066283	0.039111497832112	0.0897283216656871	0.0948842455990147	0.0677567538016346	0.0262963090048955	0.0372184015953557	0.019852308743306	0.00785338570549297	0.00291397814043788	0.000432001593648642	0.00335148138025983	0.00883657398952357	5.58935789720626e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43094967631901e-96	0.000877183155381225	0.00227601838267278	9.26068636234196e-14	4.57585255197996e-13	0.0282647231137615	0.0710912880527576	0.0290998231129002	0.0227342521923963	0.0451614761447936	0.0341504426746308	0.051141794131637	0.0919232698497174	0.0678320954213042	0.0655401066083433	0.111430532211788	0.069164126661525	0.133368525800504	0.0499996487879258	0.0565480275830972	0.0347612162073432	0.0200021175937536	0.00450767082767221	4.0268333350708e-11	0.00012570612011948	0.00999995532515718	6.4929114567315e-21	6.41604516530297e-71	1.26220531474703e-196	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n43"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.63977823150983e-54	3.2846914240687e-06	0.000726252496337128	7.21229202895131e-09	0.010984249102149	1.8286882786023e-08	0.0187520347992791	0.0235746721191661	0.0729464942613387	0.0542584528751728	0.044386070284534	0.0794646373524174	0.0680900511667526	0.103309661971244	0.105448869335159	0.0968788947118963	0.0969953943507628	0.0660448600493851	0.0452652432738168	0.0455611448142102	0.0199068633656208	0.015830206503791	0.00565729598469187	0.0259013210299915	1.01353851692144e-06	1.30064231571834e-05	1.15091087848093e-14	4.16332487263659e-41	3.74452304467112e-135	0	0	0	0	0	0	0	0	0	0	0
"sample.n44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18717595885837e-76	0.000674384532765611	2.5995727185562e-47	9.12001981944112e-07	0.000432087619115546	0.00727439296322965	0.0132284330735175	0.0259992256008241	0.0282243329708393	0.0593602592548938	0.0819526735432176	0.129315982668874	0.104233847107361	0.0944458477498427	0.109112178133272	0.0518136594784785	0.0786345218666173	0.0500166976901698	0.0629556339300442	0.0467012297685289	0.0293653560093136	0.0138704304569274	0.00982504052583191	1.5597041804045e-06	0.00255192003077322	3.04260725367881e-28	2.28382281721646e-51	9.39331939912508e-06	1.10687526277374e-88	0	0	0	0	0	0	0	0	0
"sample.n45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16535717247215e-27	6.6874261938492e-45	8.7818156901433e-67	7.29037469479429e-14	4.24906965988128e-13	0.0196980757402423	0.0138083163082421	0.0163475277776631	0.013194618448983	0.0621357529522372	0.0571835981363452	0.0525230579219285	0.0758293825722409	0.0629196810637639	0.104107304365243	0.0815020049717227	0.0953570582163678	0.0820475236834935	0.079489215573701	0.0423795529136978	0.0823266458997798	0.0351454701853354	9.49206935205811e-06	0.0118579880382079	0.0121377276203122	5.48868489772252e-09	5.19571188102417e-11	1.50236284109845e-63	8.57586337001547e-147	1.71745910160134e-107	0	0	0	0	0	0	0
"sample.n46"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2017711808916e-05	1.11311567574569e-21	2.64419674482193e-31	2.25403862931476e-24	0.00996495152586989	0.00334552866673624	0.0172509495631306	0.0251015282522426	0.0387130441386232	0.0604006746807364	0.0712158675784146	0.0723649186504082	0.0642484750981475	0.0722882992299236	0.0799272241763267	0.108198631047722	0.086605162918275	0.0697447714879729	0.0665943902502512	0.0551206867591886	8.66231349929747e-06	0.0323140194553071	0.0263753170652417	0.0280620825823126	0.0113149990424807	0.000720426665524946	7.01346645869039e-05	3.72364752682984e-05	3.68341846376937e-226	0	0	0	0	0	0
"sample.n47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67111663004893e-72	6.98430213753702e-50	5.51215236568634e-11	0.00154660756804836	8.33979374043481e-07	0.0166824226765161	0.0104055686189345	0.0186093963936292	0.0116687584560273	0.0347265765667749	0.0531029573174857	0.10278804327402	0.106625225089881	0.145633562926942	0.093622183458773	0.0882841198075113	0.0793142288797691	0.0482127198174825	0.0167987896061416	0.061713583409163	0.0756798737301265	0.0108913856986585	5.45492900971281e-05	0.0142939242587471	0.00934468851498073	1.32783106923479e-13	6.05114276447026e-10	5.48018867380881e-13	4.77807223857498e-109	0	0	0	0
"sample.n48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21750536554668e-78	8.57282851797032e-22	0.00600763317832774	0.00856081111907542	1.06970966922357e-25	0.0208923432697021	0.0160513628105637	0.0305780452278594	0.0285836261302533	0.024455334079594	0.0679702693368087	0.0784760969442026	0.0679024463175959	0.103046058610872	0.0882581257794458	0.0673947162025966	0.0765050836667964	0.0596985223461549	0.0900809973680992	0.0782913656492824	0.00630544907132306	0.0269509369789168	0.0177388254030763	0.0282229778591954	2.90497239963139e-23	0.00802897265025872	7.07396762918831e-25	6.36352519417129e-19	1.45872234406274e-72	0	0	0
"sample.n49"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49909001543081e-20	4.19813613628163e-32	3.15692075887418e-22	2.92746100372259e-09	0.0182755912065211	0.000815397932616305	0.00267304539903846	0.0232811413029702	0.0355535533914393	0.0401534911999099	0.0324296065130739	0.0334072569679657	0.11982611601402	0.158463840427405	0.0971126939040776	0.107804765101356	0.129950063585744	0.0479546668897905	0.0525921485919478	0.0394030586537748	0.0283805977888863	0.0143502010418916	0.0007018094916154	2.03382835707519e-05	2.06466213107372e-06	0.0166427594006211	0.000205615677936431	1.73644235816915e-07	1.19587650542242e-32	0
"sample.n50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37248165516698e-39	1.38483278036754e-27	6.65368232632612e-05	0.010002396163266	1.17694930368979e-07	0.0038174291981688	0.0107165460281157	8.7296087459228e-05	0.0386354452291644	0.0104177011893807	0.0643430880152872	0.097926569600502	0.0973316846107413	0.125189443669377	0.11995639003338	0.127695314260648	0.0858209525097317	0.0457347143570156	0.0302266634929105	0.0502357063922633	0.0280485079766486	0.0120449362934645	0.0216794421670828	5.79404471628961e-07	0.00997056502373741	0.00974881518121875	0.000303158597771283	3.32852486935807e-34	2.08921228130254e-66
